index,filename,model,einsteinradius,ellipseratio,orientation,lens,source,R,phi,sigma,sigma2,theta,n_sersic,luminosity,x,y
9143,image-009143.png,Raytrace,68.5941,0.2382,69.8723,SIE,SersicSphere,32.0949,293.5455,36.9882,25.0499,22.6061,4.1589,25.1575,12.8212,-29.4228
9144,image-009144.png,Raytrace,6.2086,0.1647,55.4053,SIE,SersicSphere,5.8540,53.6915,9.2700,34.8501,23.5834,4.7111,39.2378,3.4663,4.7174
9145,image-009145.png,Raytrace,45.0560,0.4764,158.0996,SIE,SersicSphere,9.1373,216.4594,15.1105,23.1322,158.3967,2.1578,73.9752,-7.3489,-5.4299
9146,image-009146.png,Raytrace,30.5837,0.6996,67.3054,SIE,SersicSphere,26.2875,0.7086,33.0158,37.4954,174.6996,1.4545,60.5349,26.2855,0.3251
9147,image-009147.png,Raytrace,47.4874,0.2237,151.5164,SIE,SersicSphere,15.3662,131.4325,31.2262,14.6029,53.8353,4.7118,33.2871,-10.1684,11.5206
9148,image-009148.png,Raytrace,14.6171,0.4326,178.9107,SIE,SersicSphere,13.5401,220.8902,42.6998,25.5838,100.9112,2.4285,24.2773,-10.2358,-8.8635
9149,image-009149.png,Raytrace,18.4199,0.8631,136.6136,SIE,SersicSphere,21.0878,100.2641,38.4954,35.4144,83.2538,1.5221,69.3061,-3.7575,20.7503
9150,image-009150.png,Raytrace,39.4348,0.3754,136.7501,SIE,SersicSphere,36.5613,234.6612,35.4858,11.2646,159.3780,2.0054,65.3942,-21.1474,-29.8247
9151,image-009151.png,Raytrace,21.0647,0.3801,79.7801,SIE,SersicSphere,12.7710,320.6832,20.1703,23.6011,111.1098,3.7448,25.5693,9.8803,-8.0918
9152,image-009152.png,Raytrace,22.6236,0.4077,128.8778,SIE,SersicSphere,3.6463,259.2473,38.9819,2.8358,167.3421,2.0784,30.2342,-0.6803,-3.5823
9153,image-009153.png,Raytrace,7.3783,0.7762,39.8012,SIE,SersicSphere,7.3352,86.1996,16.5783,20.6788,44.6651,1.4348,32.8371,0.4862,7.3191
9154,image-009154.png,Raytrace,14.8457,0.1115,133.2733,SIE,SersicSphere,6.2899,75.6416,35.8714,21.8818,42.1463,4.9960,48.5391,1.5598,6.0935
9155,image-009155.png,Raytrace,6.6382,0.2366,11.7082,SIE,SersicSphere,5.9227,1.3574,8.1435,14.0801,104.2701,1.6716,27.7023,5.9211,0.1403
9156,image-009156.png,Raytrace,37.2146,0.8435,61.4366,SIE,SersicSphere,15.5495,17.6016,19.8291,36.0605,28.0203,1.3606,27.8075,14.8215,4.7021
9157,image-009157.png,Raytrace,29.6692,0.7369,169.0621,SIE,SersicSphere,9.1381,341.9978,49.5772,23.6558,147.0248,1.5828,51.7616,8.6908,-2.8242
9158,image-009158.png,Raytrace,32.6022,0.1278,34.6006,SIE,SersicSphere,16.1829,51.5892,19.6404,34.2647,99.0761,1.1349,71.0458,10.0544,12.6805
9159,image-009159.png,Raytrace,33.0058,0.5056,148.8021,SIE,SersicSphere,30.3735,14.5715,39.3823,5.4889,175.9949,1.2955,43.9122,29.3965,7.6416
9160,image-009160.png,Raytrace,64.4036,0.4008,79.4220,SIE,SersicSphere,53.6341,63.4555,16.7992,29.0771,68.4658,1.8398,35.6992,23.9687,47.9804
9161,image-009161.png,Raytrace,15.7201,0.8673,172.4172,SIE,SersicSphere,18.7301,283.0638,48.6348,28.3034,85.6826,4.4448,73.8661,4.2337,-18.2454
9162,image-009162.png,Raytrace,48.7918,0.4181,160.9649,SIE,SersicSphere,55.3532,81.7144,12.6864,19.5700,20.2342,4.5805,30.0931,7.9769,54.7754
9163,image-009163.png,Raytrace,6.9215,0.4016,122.6951,SIE,SersicSphere,4.7877,209.5887,28.6728,26.8495,8.8554,3.0845,46.2841,-4.1633,-2.3640
9164,image-009164.png,Raytrace,62.5290,0.8388,32.9585,SIE,SersicSphere,14.5598,59.4085,16.8557,37.3176,88.8180,1.7675,72.6553,7.4097,12.5333
9165,image-009165.png,Raytrace,25.7991,0.2335,99.4867,SIE,SersicSphere,28.3086,324.8689,20.9969,12.4373,44.6517,1.9929,67.4249,23.1518,-16.2902
9166,image-009166.png,Raytrace,45.0454,0.6197,109.0339,SIE,SersicSphere,36.2015,54.6220,20.2262,20.2577,46.1196,4.9466,63.4194,20.9595,29.5169
9167,image-009167.png,Raytrace,21.8534,0.8008,15.9502,SIE,SersicSphere,6.9006,167.3769,42.8964,22.9683,88.3814,2.7139,21.9999,-6.7338,1.5080
9168,image-009168.png,Raytrace,6.9080,0.7258,168.2550,SIE,SersicSphere,1.7928,292.4919,25.8455,12.2494,26.2938,4.6671,63.0435,0.6858,-1.6564
9169,image-009169.png,Raytrace,30.8968,0.8845,103.6232,SIE,SersicSphere,2.2894,38.2891,9.6457,8.2934,118.5535,2.8866,72.8001,1.7970,1.4186
9170,image-009170.png,Raytrace,23.1401,0.8409,15.1519,SIE,SersicSphere,15.8996,267.7944,18.8728,31.0405,119.6076,1.6724,58.9267,-0.6119,-15.8878
9171,image-009171.png,Raytrace,65.9450,0.2796,175.0430,SIE,SersicSphere,23.2802,287.9576,41.1375,32.5348,140.7538,1.2234,61.0761,7.1776,-22.1461
9172,image-009172.png,Raytrace,45.0516,0.3548,110.8804,SIE,SersicSphere,30.8685,97.8035,13.4832,2.9944,77.0652,4.0776,31.8628,-4.1912,30.5826
9173,image-009173.png,Raytrace,11.8645,0.4311,153.5471,SIE,SersicSphere,10.7759,136.2176,36.3517,23.8904,165.0331,3.8603,65.5175,-7.7799,7.4561
9174,image-009174.png,Raytrace,33.7544,0.3649,62.8706,SIE,SersicSphere,17.0125,225.1665,46.8000,2.4504,173.5518,1.2862,74.2580,-11.9946,-12.0645
9175,image-009175.png,Raytrace,63.9666,0.8369,26.0821,SIE,SersicSphere,39.9296,152.9968,9.8166,3.8539,41.0361,3.4804,73.2362,-35.5765,18.1296
9176,image-009176.png,Raytrace,57.7859,0.6973,164.8196,SIE,SersicSphere,32.5122,202.1074,37.7045,25.2871,40.6505,1.6833,57.9365,-30.1219,-12.2358
9177,image-009177.png,Raytrace,69.3072,0.1022,177.9556,SIE,SersicSphere,77.4369,293.0239,44.3528,29.2491,38.5499,3.2450,30.4524,30.2868,-71.2685
9178,image-009178.png,Raytrace,52.2469,0.6437,59.4837,SIE,SersicSphere,12.6026,46.8107,16.0985,38.4963,150.2098,3.9345,30.5186,8.6254,9.1885
9179,image-009179.png,Raytrace,6.9345,0.2105,169.2597,SIE,SersicSphere,2.9337,141.7601,10.2347,6.0186,40.8890,1.6714,64.5899,-2.3042,1.8159
9180,image-009180.png,Raytrace,23.1368,0.4636,0.1633,SIE,SersicSphere,9.6310,331.8567,38.0292,2.2280,117.1768,4.1109,32.8714,8.4923,-4.5427
9181,image-009181.png,Raytrace,34.9402,0.8878,3.0090,SIE,SersicSphere,5.4164,344.4429,35.2839,10.1007,51.1195,2.3318,43.8568,5.2179,-1.4527
9182,image-009182.png,Raytrace,47.4736,0.7678,8.2431,SIE,SersicSphere,1.3085,17.7669,7.2452,37.2912,13.9774,2.7586,46.8296,1.2461,0.3993
9183,image-009183.png,Raytrace,34.5600,0.2317,91.0004,SIE,SersicSphere,29.0921,180.0445,46.2244,8.9496,15.6727,2.9841,34.5074,-29.0921,-0.0226
9184,image-009184.png,Raytrace,50.7253,0.7720,98.7589,SIE,SersicSphere,54.2751,291.0267,47.1783,31.5639,63.2332,4.9522,79.1376,19.4741,-50.6612
9185,image-009185.png,Raytrace,64.1431,0.7325,105.0958,SIE,SersicSphere,43.6461,323.6089,5.1351,10.8743,91.3705,1.2328,26.1591,35.1345,-25.8950
9186,image-009186.png,Raytrace,51.7862,0.4647,163.6643,SIE,SersicSphere,46.8869,339.1253,49.3249,18.1416,23.4720,2.6090,42.0263,43.8093,-16.7069
9187,image-009187.png,Raytrace,21.9719,0.6952,18.1294,SIE,SersicSphere,3.7087,317.7530,40.2577,15.2063,67.2805,4.4239,60.1192,2.7454,-2.4935
9188,image-009188.png,Raytrace,35.1119,0.6973,141.2902,SIE,SersicSphere,6.3436,23.0577,10.5102,9.7046,125.2442,2.3536,23.1971,5.8368,2.4845
9189,image-009189.png,Raytrace,72.1605,0.1083,102.0097,SIE,SersicSphere,6.4818,126.1470,25.4245,29.5368,130.2108,3.8108,43.8623,-3.8233,5.2341
9190,image-009190.png,Raytrace,36.7128,0.3208,18.0241,SIE,SersicSphere,2.9346,147.4389,48.5799,9.7321,135.7020,2.3479,60.5807,-2.4733,1.5794
9191,image-009191.png,Raytrace,46.1304,0.2987,149.8231,SIE,SersicSphere,2.3891,240.8208,36.1553,23.1954,34.7242,3.1981,37.2408,-1.1648,-2.0859
9192,image-009192.png,Raytrace,23.6619,0.3223,34.5495,SIE,SersicSphere,11.2514,127.3537,29.8987,29.3891,53.7151,3.4510,46.6810,-6.8266,8.9438
9193,image-009193.png,Raytrace,19.6694,0.8609,179.5752,SIE,SersicSphere,2.5833,317.3811,32.4534,5.5863,26.9641,4.9926,33.6820,1.9010,-1.7492
9194,image-009194.png,Raytrace,7.9201,0.7942,41.4708,SIE,SersicSphere,4.9533,3.4718,5.9963,15.6854,131.6151,4.5589,29.4431,4.9442,0.3000
9195,image-009195.png,Raytrace,4.7839,0.6707,111.5598,SIE,SersicSphere,1.5610,123.3398,26.6395,9.6527,82.2308,3.7290,71.2912,-0.8579,1.3041
9196,image-009196.png,Raytrace,36.6030,0.2485,28.5823,SIE,SersicSphere,26.1373,264.8129,23.9215,36.5663,48.2910,1.5782,64.8354,-2.3630,-26.0302
9197,image-009197.png,Raytrace,2.7733,0.7130,6.6678,SIE,SersicSphere,2.7741,277.7342,10.7126,12.8088,88.2791,1.0223,33.6630,0.3733,-2.7488
9198,image-009198.png,Raytrace,30.9192,0.8705,164.8532,SIE,SersicSphere,16.3136,158.3923,17.0915,35.3827,45.1952,2.6548,26.3796,-15.1672,6.0075
9199,image-009199.png,Raytrace,8.1266,0.1704,104.7286,SIE,SersicSphere,2.6654,167.0785,23.3234,15.2193,177.7258,3.3969,22.2954,-2.5979,0.5960
9200,image-009200.png,Raytrace,62.3450,0.2591,108.6323,SIE,SersicSphere,18.9765,102.1566,32.7215,38.1521,167.0448,4.9506,30.3241,-3.9962,18.5510
9201,image-009201.png,Raytrace,28.7811,0.2794,107.5150,SIE,SersicSphere,6.7066,21.6613,32.3007,28.7982,42.7848,1.3457,54.6821,6.2330,2.4755
9202,image-009202.png,Raytrace,4.5883,0.3390,153.3017,SIE,SersicSphere,1.3710,225.2603,23.4218,22.8213,88.4379,3.0839,69.4233,-0.9651,-0.9739
9203,image-009203.png,Raytrace,50.8415,0.6370,78.6572,SIE,SersicSphere,20.9729,310.2629,21.3456,21.1148,120.4542,1.0080,56.5290,13.5547,-16.0042
9204,image-009204.png,Raytrace,32.1640,0.8237,131.0286,SIE,SersicSphere,34.7488,67.1188,8.0980,24.1076,120.5407,3.6951,74.1678,13.5111,32.0146
9205,image-009205.png,Raytrace,19.7445,0.5106,151.1086,SIE,SersicSphere,3.7421,218.9391,10.6963,34.9000,133.5951,2.8636,55.1983,-2.9106,-2.3519
9206,image-009206.png,Raytrace,21.1979,0.7028,165.9407,SIE,SersicSphere,3.2389,315.8473,17.2099,25.6545,62.6837,1.8980,64.2892,2.3239,-2.2561
9207,image-009207.png,Raytrace,44.1572,0.8999,111.1795,SIE,SersicSphere,44.3468,146.7791,8.0978,9.5043,110.3571,1.1991,26.1026,-37.0989,24.2962
9208,image-009208.png,Raytrace,60.6670,0.5171,29.6706,SIE,SersicSphere,11.4972,134.9193,30.3840,33.2454,137.8817,4.5174,23.1357,-8.1183,8.1412
9209,image-009209.png,Raytrace,9.4103,0.5510,176.1290,SIE,SersicSphere,10.0359,114.8963,49.5681,7.9353,173.8503,4.9790,79.5730,-4.2249,9.1033
9210,image-009210.png,Raytrace,46.4080,0.1108,75.8350,SIE,SersicSphere,44.1853,181.9257,13.9033,7.3972,39.2934,3.0581,56.9324,-44.1603,-1.4848
9211,image-009211.png,Raytrace,18.9428,0.5305,44.5589,SIE,SersicSphere,16.5784,17.2937,23.3137,27.9846,13.6492,3.3637,24.0173,15.8289,4.9282
9212,image-009212.png,Raytrace,71.4738,0.7382,4.4283,SIE,SersicSphere,60.6798,175.5187,16.0206,1.7256,141.7870,3.4369,42.3073,-60.4943,4.7412
9213,image-009213.png,Raytrace,64.0037,0.8988,29.4320,SIE,SersicSphere,68.7086,154.4319,22.5127,18.2685,144.0200,3.8414,59.5335,-61.9802,29.6535
9214,image-009214.png,Raytrace,12.4453,0.2760,10.7216,SIE,SersicSphere,5.2442,246.5309,26.8908,10.1415,74.3621,2.1877,62.5069,-2.0885,-4.8104
9215,image-009215.png,Raytrace,63.4535,0.8495,85.0087,SIE,SersicSphere,71.5974,9.5913,24.1863,19.9290,86.4683,4.7023,28.4873,70.5966,11.9295
9216,image-009216.png,Raytrace,9.0211,0.1449,124.6349,SIE,SersicSphere,5.4756,145.2535,37.4836,13.7473,61.6299,2.1321,69.6733,-4.4992,3.1208
9217,image-009217.png,Raytrace,25.5027,0.2538,1.2683,SIE,SersicSphere,9.4525,129.7905,39.9745,17.6438,79.8454,4.0616,42.8719,-6.0494,7.2632
9218,image-009218.png,Raytrace,60.2051,0.3546,119.9245,SIE,SersicSphere,28.0679,92.9893,11.7186,9.6435,7.3877,1.1432,46.3025,-1.4637,28.0297
9219,image-009219.png,Raytrace,12.4511,0.2946,178.5098,SIE,SersicSphere,13.1156,263.0648,11.6967,29.4615,176.5355,4.5819,28.4898,-1.5837,-13.0196
9220,image-009220.png,Raytrace,40.9544,0.8864,89.3762,SIE,SersicSphere,6.7823,347.2634,46.8077,13.1291,93.9025,2.8693,73.5134,6.6154,-1.4953
9221,image-009221.png,Raytrace,39.4682,0.6837,81.3731,SIE,SersicSphere,5.4098,15.1131,45.7325,8.7220,177.5048,3.6564,29.9787,5.2227,1.4105
9222,image-009222.png,Raytrace,20.6128,0.8490,83.6637,SIE,SersicSphere,5.6052,44.5313,25.7804,19.8544,160.9588,4.3436,20.3696,3.9958,3.9309
9223,image-009223.png,Raytrace,18.5467,0.7127,6.5625,SIE,SersicSphere,12.3280,277.2939,9.6718,23.9520,111.4670,3.3851,34.6222,1.5651,-12.2282
9224,image-009224.png,Raytrace,38.5326,0.5643,3.8564,SIE,SersicSphere,17.5484,49.5459,43.7555,7.0587,103.1313,1.8646,62.9376,11.3861,13.3531
9225,image-009225.png,Raytrace,19.9567,0.1017,151.9629,SIE,SersicSphere,11.2794,143.9429,42.3728,35.0393,123.9613,1.1474,53.7200,-9.1186,6.6390
9226,image-009226.png,Raytrace,43.9625,0.7130,108.6145,SIE,SersicSphere,17.5623,9.6818,27.6491,33.6536,146.0325,3.3893,70.2613,17.3121,2.9536
9227,image-009227.png,Raytrace,45.7297,0.5159,127.5992,SIE,SersicSphere,4.8399,324.2207,7.3456,28.2184,17.8956,1.5394,59.0577,3.9265,-2.8297
9228,image-009228.png,Raytrace,5.9883,0.5751,120.3045,SIE,SersicSphere,4.7786,123.1650,9.9215,8.3145,35.2371,4.9025,26.3827,-2.6141,4.0002
9229,image-009229.png,Raytrace,52.8805,0.3385,150.3725,SIE,SersicSphere,58.4884,85.2576,47.4791,10.6691,5.0318,4.8358,77.0569,4.8356,58.2881
9230,image-009230.png,Raytrace,54.1445,0.8770,81.8268,SIE,SersicSphere,24.9011,314.0711,36.9833,6.5386,13.2520,4.8340,22.7379,17.3200,-17.8909
9231,image-009231.png,Raytrace,71.3543,0.1858,54.9192,SIE,SersicSphere,84.4898,297.2113,14.5851,13.5010,28.7015,2.4824,73.5027,38.6349,-75.1390
9232,image-009232.png,Raytrace,8.3208,0.1198,161.1950,SIE,SersicSphere,1.2788,268.2701,43.8719,15.7472,165.2753,2.0601,49.5672,-0.0386,-1.2782
9233,image-009233.png,Raytrace,25.1743,0.1029,60.6984,SIE,SersicSphere,4.6583,261.2665,35.9368,37.0724,147.1035,2.5066,49.9942,-0.7073,-4.6042
9234,image-009234.png,Raytrace,51.8717,0.5560,155.4268,SIE,SersicSphere,37.2395,112.7959,29.1874,21.6768,31.0691,1.1232,74.5983,-14.4284,34.3308
9235,image-009235.png,Raytrace,54.4327,0.7354,165.7866,SIE,SersicSphere,35.9228,341.5545,41.8667,21.7552,140.8565,2.1685,50.4423,34.0772,-11.3660
9236,image-009236.png,Raytrace,57.1740,0.3548,16.2648,SIE,SersicSphere,31.3578,43.6259,19.6795,21.2596,14.2101,1.9557,39.7287,22.6986,21.6352
9237,image-009237.png,Raytrace,43.5075,0.7412,110.9798,SIE,SersicSphere,32.8267,329.1310,8.0221,14.7212,103.8871,1.2590,20.8544,28.1766,-16.8426
9238,image-009238.png,Raytrace,59.5670,0.3766,92.2373,SIE,SersicSphere,69.0762,244.5294,40.6982,13.1386,30.7228,1.8836,36.2989,-29.7061,-62.3624
9239,image-009239.png,Raytrace,52.6574,0.3686,95.5448,SIE,SersicSphere,2.8696,153.2868,37.5438,2.7544,131.6122,3.9431,71.5094,-2.5633,1.2900
9240,image-009240.png,Raytrace,47.2548,0.3743,46.6244,SIE,SersicSphere,22.7390,265.6219,11.2664,18.1631,111.4973,2.7223,26.6018,-1.7358,-22.6726
9241,image-009241.png,Raytrace,70.2492,0.5245,13.0085,SIE,SersicSphere,6.9032,206.1243,44.8336,26.5440,73.3438,2.9045,46.3556,-6.1980,-3.0396
9242,image-009242.png,Raytrace,46.4893,0.3014,112.0926,SIE,SersicSphere,34.8242,148.0067,45.7993,12.9475,119.7160,3.7178,22.5322,-29.5347,18.4505
9243,image-009243.png,Raytrace,6.0669,0.3976,38.3730,SIE,SersicSphere,2.3304,359.2037,14.2764,22.5983,88.3886,2.1111,57.6214,2.3302,-0.0324
9244,image-009244.png,Raytrace,61.6524,0.7398,33.7226,SIE,SersicSphere,11.9095,132.8261,28.5278,22.1022,111.6619,3.1832,50.9541,-8.0958,8.7346
9245,image-009245.png,Raytrace,39.5012,0.8798,70.9043,SIE,SersicSphere,18.5676,142.2049,43.1787,1.0865,16.6367,3.5839,52.6420,-14.6722,11.3789
9246,image-009246.png,Raytrace,44.1550,0.2798,177.9965,SIE,SersicSphere,44.9870,323.7166,22.0616,21.8367,54.2847,3.6225,72.3999,36.2640,-26.6224
9247,image-009247.png,Raytrace,23.2835,0.3773,178.7291,SIE,SersicSphere,5.8718,45.1242,48.5853,18.2621,161.3788,3.3397,26.3154,4.1430,4.1610
9248,image-009248.png,Raytrace,55.6350,0.1175,116.1438,SIE,SersicSphere,49.4562,62.3989,42.9024,8.8786,144.1933,3.7669,64.1136,22.9137,43.8278
9249,image-009249.png,Raytrace,15.0737,0.5202,103.9158,SIE,SersicSphere,12.5163,148.3699,26.2155,6.3164,146.0459,3.7403,40.2334,-10.6570,6.5639
9250,image-009250.png,Raytrace,42.9781,0.7179,159.1305,SIE,SersicSphere,11.7334,206.4296,21.7087,25.6035,67.1773,4.1341,66.6328,-10.5070,-5.2225
9251,image-009251.png,Raytrace,22.5277,0.3496,42.9666,SIE,SersicSphere,19.4955,49.1768,47.8674,27.9946,123.7675,2.0149,37.7192,12.7447,14.7528
9252,image-009252.png,Raytrace,28.4071,0.3093,9.2879,SIE,SersicSphere,27.4881,128.3386,41.9737,37.5119,36.0072,3.4608,74.8845,-17.0511,21.5605
9253,image-009253.png,Raytrace,73.5994,0.2959,126.7793,SIE,SersicSphere,55.8824,274.3446,37.7902,39.8191,129.1108,2.3237,77.0132,4.2334,-55.7218
9254,image-009254.png,Raytrace,65.0608,0.8922,167.5372,SIE,SersicSphere,10.4844,207.0441,28.3029,8.9624,96.1472,1.7516,29.0248,-9.3380,-4.7670
9255,image-009255.png,Raytrace,49.0339,0.8629,135.4742,SIE,SersicSphere,53.9683,135.6047,15.7154,15.8610,124.0948,1.5880,34.7537,-38.5620,37.7564
9256,image-009256.png,Raytrace,9.2039,0.7061,26.5273,SIE,SersicSphere,3.0699,215.5249,29.8143,38.0234,72.5327,2.7868,66.7696,-2.4985,-1.7838
9257,image-009257.png,Raytrace,50.0371,0.7614,164.8208,SIE,SersicSphere,55.8615,322.9365,48.7630,12.8168,154.8821,2.4480,71.1235,44.5757,-33.6677
9258,image-009258.png,Raytrace,73.8975,0.7443,163.2378,SIE,SersicSphere,69.6882,213.9083,7.0781,26.9785,159.5982,1.4306,41.7582,-57.8364,-38.8767
9259,image-009259.png,Raytrace,57.0831,0.2164,7.1654,SIE,SersicSphere,50.1929,309.1208,12.3485,26.7325,68.0755,1.5289,44.9163,31.6696,-38.9405
9260,image-009260.png,Raytrace,22.3668,0.5767,90.8571,SIE,SersicSphere,9.9298,341.0796,17.9432,37.4592,43.2739,4.6593,70.7822,9.3933,-3.2198
9261,image-009261.png,Raytrace,55.3084,0.4622,113.3657,SIE,SersicSphere,55.3119,305.5851,34.8746,25.1983,44.8558,3.6576,41.1336,32.1866,-44.9825
9262,image-009262.png,Raytrace,17.8794,0.5921,155.8338,SIE,SersicSphere,7.5260,175.6262,8.5194,20.2316,62.6928,4.6961,27.7680,-7.5041,0.5740
9263,image-009263.png,Raytrace,3.9592,0.4328,132.2604,SIE,SersicSphere,1.2890,160.7093,31.2241,15.3740,61.1929,2.5956,33.4205,-1.2167,0.4259
9264,image-009264.png,Raytrace,23.2387,0.3348,69.9283,SIE,SersicSphere,1.9450,79.7568,12.3291,34.5077,19.5319,4.0180,63.9191,0.3459,1.9140
9265,image-009265.png,Raytrace,27.7950,0.3298,140.3630,SIE,SersicSphere,26.7785,89.7573,11.1047,34.3389,48.0019,4.6699,27.3573,0.1135,26.7783
9266,image-009266.png,Raytrace,5.2256,0.5218,133.2789,SIE,SersicSphere,5.4346,287.8643,40.5483,20.4609,86.1052,2.9878,40.6083,1.6671,-5.1726
9267,image-009267.png,Raytrace,67.5760,0.1211,88.3825,SIE,SersicSphere,29.8781,181.9076,25.2032,26.9208,0.0028,4.1367,21.4085,-29.8616,-0.9946
9268,image-009268.png,Raytrace,13.2224,0.4005,42.4141,SIE,SersicSphere,1.3211,33.8559,34.9267,19.4839,5.5923,1.8958,57.2706,1.0971,0.7360
9269,image-009269.png,Raytrace,33.9060,0.2935,23.9830,SIE,SersicSphere,36.1817,346.4756,36.0363,12.7272,74.4730,1.0485,62.1252,35.1784,-8.4614
9270,image-009270.png,Raytrace,43.4319,0.8260,140.0391,SIE,SersicSphere,5.8605,45.1760,23.7664,20.6887,131.7913,1.9960,71.5819,4.1312,4.1567
9271,image-009271.png,Raytrace,16.1733,0.7792,33.1001,SIE,SersicSphere,2.0080,345.1044,14.4207,39.7637,71.3036,4.3723,70.6632,1.9405,-0.5162
9272,image-009272.png,Raytrace,68.5837,0.4218,172.0349,SIE,SersicSphere,79.0972,129.0303,45.0831,5.2457,44.9708,3.1843,59.4132,-49.8100,61.4438
9273,image-009273.png,Raytrace,19.0796,0.5121,14.3577,SIE,SersicSphere,6.1175,102.8771,32.7864,32.2137,17.1279,3.5685,37.4056,-1.3634,5.9636
9274,image-009274.png,Raytrace,57.9125,0.4788,158.4440,SIE,SersicSphere,65.4957,221.1835,29.3703,5.7266,81.7282,1.1837,23.3289,-49.2924,-43.1271
9275,image-009275.png,Raytrace,37.7614,0.2181,145.5111,SIE,SersicSphere,2.6179,172.9187,43.9822,22.7982,142.0838,2.6807,39.4472,-2.5979,0.3227
9276,image-009276.png,Raytrace,41.0488,0.7254,127.8214,SIE,SersicSphere,12.7949,129.7418,19.2835,10.1398,29.8244,3.6034,68.1673,-8.1801,9.8384
9277,image-009277.png,Raytrace,36.4917,0.1297,19.5655,SIE,SersicSphere,28.9850,196.9174,35.3457,15.1973,145.5762,1.3297,36.5263,-27.7306,-8.4344
9278,image-009278.png,Raytrace,30.3570,0.6822,134.3279,SIE,SersicSphere,26.6076,204.2355,27.8500,6.0612,86.1746,2.2098,61.4047,-24.2625,-10.9221
9279,image-009279.png,Raytrace,36.5517,0.6266,147.1642,SIE,SersicSphere,26.0582,15.9450,24.1860,30.6714,147.8442,1.9278,36.9962,25.0557,7.1586
9280,image-009280.png,Raytrace,36.9460,0.5419,7.2377,SIE,SersicSphere,29.1388,343.1728,5.1987,20.4189,130.2782,1.1482,31.9958,27.8911,-8.4353
9281,image-009281.png,Raytrace,39.8800,0.6169,54.0938,SIE,SersicSphere,32.2726,305.0661,27.3718,33.1751,136.3885,4.4256,30.0869,18.5413,-26.4147
9282,image-009282.png,Raytrace,54.1541,0.4308,72.6872,SIE,SersicSphere,22.3651,32.7083,40.4516,20.1061,178.0550,1.5016,62.7930,18.8187,12.0853
9283,image-009283.png,Raytrace,59.3183,0.6280,56.9844,SIE,SersicSphere,11.2424,123.9536,34.7162,14.8376,145.6975,2.9727,70.9079,-6.2791,9.3255
9284,image-009284.png,Raytrace,29.5128,0.7730,147.1891,SIE,SersicSphere,24.4796,205.8812,42.4091,17.0882,87.6732,3.2961,53.2884,-22.0243,-10.6855
9285,image-009285.png,Raytrace,70.6563,0.1698,2.8192,SIE,SersicSphere,27.6853,64.8095,17.8902,31.3109,32.1071,1.5727,57.2305,11.7836,25.0523
9286,image-009286.png,Raytrace,49.2441,0.5616,47.1167,SIE,SersicSphere,7.8503,311.9524,9.8008,33.4020,114.6949,4.7889,23.6637,5.2481,-5.8383
9287,image-009287.png,Raytrace,74.4270,0.4888,64.3295,SIE,SersicSphere,50.1030,48.8893,25.9748,8.3624,98.1337,4.4623,75.6396,32.9435,37.7496
9288,image-009288.png,Raytrace,55.5954,0.2939,173.8920,SIE,SersicSphere,53.7961,300.9519,36.7859,9.3942,31.8719,4.3302,38.0395,27.6683,-46.1355
9289,image-009289.png,Raytrace,54.2703,0.7384,60.7805,SIE,SersicSphere,19.4920,203.3430,18.1258,1.1879,129.0256,3.9798,48.4721,-17.8965,-7.7234
9290,image-009290.png,Raytrace,7.5715,0.1234,110.7562,SIE,SersicSphere,4.1755,33.5765,18.2515,8.6399,103.6859,4.0428,65.0253,3.4788,2.3092
9291,image-009291.png,Raytrace,9.6214,0.4645,36.6357,SIE,SersicSphere,4.4700,47.4637,19.9000,20.6678,167.6575,1.9677,36.5688,3.0220,3.2937
9292,image-009292.png,Raytrace,17.1268,0.2729,33.0169,SIE,SersicSphere,18.2331,0.3618,16.8891,23.2904,130.5035,3.6702,40.2306,18.2327,0.1151
9293,image-009293.png,Raytrace,18.3742,0.8618,173.7445,SIE,SersicSphere,7.1172,107.2760,18.6314,12.0654,81.0460,2.2226,34.7052,-2.1136,6.7961
9294,image-009294.png,Raytrace,10.0658,0.3140,103.5797,SIE,SersicSphere,4.1517,239.4446,41.6959,27.6141,60.9727,4.5515,37.8669,-2.1106,-3.5752
9295,image-009295.png,Raytrace,67.0891,0.1111,157.9752,SIE,SersicSphere,55.0716,219.1633,42.5416,27.9161,176.2068,2.3666,33.0249,-42.6997,-34.7795
9296,image-009296.png,Raytrace,19.9030,0.4808,12.8540,SIE,SersicSphere,14.1024,169.6413,10.8297,7.2336,107.4206,3.2500,70.0843,-13.8725,2.5358
9297,image-009297.png,Raytrace,73.6908,0.4035,17.9266,SIE,SersicSphere,19.8245,179.3550,15.1140,9.1626,166.0254,2.1997,79.0689,-19.8233,0.2232
9298,image-009298.png,Raytrace,39.7284,0.7001,45.3060,SIE,SersicSphere,12.7176,259.8633,39.7999,6.5629,48.4739,3.9787,71.2952,-2.2383,-12.5191
9299,image-009299.png,Raytrace,63.2564,0.3950,46.5457,SIE,SersicSphere,75.8353,347.9987,35.1038,20.3776,117.8283,2.5422,20.8879,74.1778,-15.7687
9300,image-009300.png,Raytrace,74.6764,0.4637,156.6908,SIE,SersicSphere,77.3616,33.6707,41.9054,19.8626,129.4609,4.5715,33.5595,64.3832,42.8907
