index,filename,model,cluster,source,R,phi,sigma,sigma2,theta,n_sersic,luminosity,x,y
5669,image-005669.png,Raytrace,SIE/-5.83600412718437/-39.67039731795743/49.9342351870431/0.6505540156803217/126.8887793407215;SIE/-4.580100363281721/-1.1387751775905584/43.45633550099247/0.40012685655686175/126.00605988149455,SersicSphere,39.3808,76.0816,25.3096,26.8414,90.3604,1.7469,70.1017,9.4727,38.2245
5670,image-005670.png,Raytrace,SIE/-2.015234399415651/-0.7856302993579354/7.992594823750465/0.12531159745028822/57.05267375834012;SIE/-19.08568470550813/37.85793359420896/45.60795848776096/0.2301397618326557/118.472396177601,SersicSphere,12.1005,91.2515,28.2466,37.7071,140.8532,4.6297,35.1553,-0.2643,12.0976
5671,image-005671.png,Raytrace,SIE/25.09185350469082/15.84229945830947/30.218583040648966/0.6939647114991708/88.06235942828151;SIE/-9.919666249545488/-2.7476968337659833/24.715735091695457/0.21088938071264807/38.143789910722155,SersicSphere,17.0773,323.7017,21.7537,33.3204,157.3360,2.7261,55.7020,13.7634,-10.1096
5672,image-005672.png,Raytrace,SIE/1.2973290440164718/1.4301437718622887/14.521466170000465/0.41874433056529525/16.835850385216823;SIE/-10.482389356790597/-1.3084329795833547/39.88228415815686/0.47052016560348797/81.77369755395254,SersicSphere,11.8710,2.7543,47.2867,21.4663,152.6656,4.8903,52.6077,11.8573,0.5704
5673,image-005673.png,Raytrace,SIE/20.37380777348185/-19.921497223932604/70.11825100828/0.4782843945614713/150.54099733812572;SIE/-42.46947899359314/26.5566226848645/66.18374536961907/0.14446863273996113/179.63978571808437,SersicSphere,38.6555,57.8041,40.5525,13.8265,89.3948,3.3811,38.5787,20.5962,32.7115
5674,image-005674.png,Raytrace,SIE/8.383716315712308/-43.14503129363347/56.168580717402094/0.694696553873382/73.90066700965546;SIE/-38.85815076394501/68.65851753872506/69.25477745462213/0.199259079013628/119.07734267394719,SersicSphere,3.7948,40.7065,36.2515,2.5282,58.5035,3.9589,40.4842,2.8767,2.4749
5675,image-005675.png,Raytrace,SIE/29.064000219593538/14.439952762643726/42.128061902320674/0.7337526034496693/117.87789864456518;SIE/5.542420933325955/-22.378869271138882/20.888506495236154/0.6785037883375666/86.15546496158366,SersicSphere,26.6761,59.2772,48.5773,36.5888,162.8005,2.5048,29.5260,13.6284,22.9321
5676,image-005676.png,Raytrace,SIE/-24.659886474885425/-18.013936733495335/72.30515293235715/0.535996880696586/67.16585418618675;SIE/-26.63975602916807/-3.744585888359461/39.133446728783404/0.713051860176276/125.7013280257942,SersicSphere,49.5045,132.8934,44.3798,11.2676,101.2422,3.1459,77.6409,-33.6945,36.2680
5677,image-005677.png,Raytrace,SIE/4.288636685784059/-69.13861389051792/68.1883253912719/0.8152587968792558/1.6173102113877191;SIE/4.484337846276156/5.34972396828922/15.96930646438864/0.2628963120021023/78.34186538893898,SersicSphere,75.1671,270.9553,37.4742,25.7630,158.6142,1.6457,24.2198,1.2532,-75.1567
5678,image-005678.png,Raytrace,SIE/2.430220696049784/2.0229050789796705/3.516566209217191/0.6390037668466719/116.2724917090068;SIE/-10.821042726623965/6.640047023045397/73.14606936084007/0.15354373587888956/43.51940023439572,SersicSphere,65.4682,167.6493,23.2733,30.1639,52.9822,2.6285,47.3117,-63.9531,14.0034
5679,image-005679.png,Raytrace,SIE/29.12649037780971/-5.050473345720848/27.402288315033637/0.8824616213200319/81.07271855546158;SIE/-3.475801502051837/8.62236443493873/19.497489849429332/0.7651781034061708/24.321376953136166,SersicSphere,41.7398,355.1380,19.9934,22.8658,31.8043,2.3397,29.9014,41.5896,-3.5377
5680,image-005680.png,Raytrace,SIE/-34.625333541143384/-1.4527372028859926/63.14214160856699/0.6044579437168772/150.87854526586574;SIE/0.688537421295847/0.8292749236109955/28.709773939493715/0.2799383025046476/76.0790918219512,SersicSphere,56.1615,68.0901,29.9499,7.5285,95.4445,2.9029,54.8924,20.9565,52.1050
5681,image-005681.png,Raytrace,SIE/-3.988705262559047/22.091066806702216/58.150061414122746/0.869979908963528/165.4868652263163;SIE/19.58116675678488/22.962314732664627/57.719895327832454/0.5336970343833748/177.19420134073778,SersicSphere,45.6178,295.0500,36.8809,32.4338,76.9080,1.9058,31.7203,19.3150,-41.3269
5682,image-005682.png,Raytrace,SIE/-12.24794376182679/-4.067160186657912/60.64736354074512/0.49870213157849475/21.372716884832123;SIE/-27.293707988014212/1.1493644990467553/73.18641920370753/0.300813552016706/131.03237125281714,SersicSphere,135.7365,219.4830,36.2408,9.8440,80.2164,3.5942,51.2633,-104.7632,-86.3080
5683,image-005683.png,Raytrace,SIE/4.724524322165569/-5.094787335428274/8.41608227408097/0.6470317205154812/103.5114814302916;SIE/-0.5177239869689667/0.27234241886885024/4.631374435531522/0.6105439677143158/38.04831498062089,SersicSphere,12.3965,269.5944,25.8345,30.9379,52.7557,4.6591,23.2470,-0.0877,-12.3962
5684,image-005684.png,Raytrace,SIE/1.8178134543808067/-17.5173968300452/37.56309174645116/0.8679222308442194/11.275423873551503;SIE/-29.984404537665533/-18.88327492318317/55.80035369644682/0.5891685631570545/105.18594645306534,SersicSphere,92.5613,146.8271,5.0295,13.2333,94.9397,2.4832,63.9680,-77.4760,50.6465
5685,image-005685.png,Raytrace,SIE/-1.8459577821222235/-47.71837838990019/61.857555341551546/0.4318900044701546/19.17641227349231;SIE/-29.37961377697778/-16.774256794879786/38.18815604978651/0.3175431622532702/164.55806822722184,SersicSphere,57.8369,11.9558,9.3758,8.5123,123.1276,1.0543,33.3037,56.5822,11.9813
5686,image-005686.png,Raytrace,SIE/-22.764157223291104/21.478048962661337/29.6772012090224/0.167305176252858/21.22801128615529;SIE/4.747611057045903/-3.8284732869677427/35.74374546636789/0.8917186220884219/47.80485161485612,SersicSphere,49.5926,170.1920,5.4906,20.2647,59.7415,3.8596,32.0934,-48.8678,8.4480
5687,image-005687.png,Raytrace,SIE/32.318931969139605/19.511354741229173/50.138449174615936/0.792147569560013/173.3334472591532;SIE/-4.309393411937143/-2.433224612475708/18.39260419590346/0.8175846720073711/157.30274971207166,SersicSphere,42.0839,5.5848,44.5209,12.4357,98.6182,2.4315,47.3552,41.8842,4.0956
5688,image-005688.png,Raytrace,SIE/11.448683298140862/-38.42348267283848/41.90245600220659/0.5276814810932388/178.27194928532708;SIE/50.91345621323866/-19.866907038122328/53.607404842642204/0.3972905135679886/163.79398412954757,SersicSphere,75.8119,14.8828,29.9005,23.0942,6.2036,3.4013,36.6035,73.2687,19.4717
5689,image-005689.png,Raytrace,SIE/-7.947961650629484/9.672001140853377/16.007580405534675/0.26005736667900187/112.17770774538364;SIE/-26.63842494299859/-14.763355761097554/37.516048327633186/0.3877235087618338/170.28449455306506,SersicSphere,41.9496,95.7148,17.2837,8.1275,119.0823,2.3623,71.8014,-4.1772,41.7412
5690,image-005690.png,Raytrace,SIE/-6.414857751877516/2.865171723586313/14.871615484578406/0.8940618516515557/129.79502258066452;SIE/0.8197094984067416/3.3235989553142984/38.785005031093576/0.46183600996925056/60.334208511698726,SersicSphere,24.3771,218.4628,28.0217,26.0601,87.8310,1.4204,20.1080,-19.0875,-15.1627
5691,image-005691.png,Raytrace,SIE/1.1049661166504436/-5.610668590221676/29.027447917191797/0.30095884435678566/168.29107009084737;SIE/1.053831118756464/3.986745452562861/3.539482786514556/0.39999328364670317/135.9679881638594,SersicSphere,23.5433,107.7254,46.0364,11.8347,142.3177,3.1978,50.2314,-7.1679,22.4256
5692,image-005692.png,Raytrace,SIE/29.992714698188323/59.23047419074893/59.478148276893506/0.8271845529639799/19.29911618627721;SIE/6.6637061642174835/-1.4253804744019525/48.25681087545338/0.3562057003374791/164.76644058248607,SersicSphere,90.2351,248.9648,29.3685,39.2488,20.8730,3.0887,75.8988,-32.3891,-84.2218
5693,image-005693.png,Raytrace,SIE/-2.3090216373080334/-30.01464852530201/28.197395174932765/0.3212583590216711/166.37882553840566;SIE/7.526551546215578/7.27567728545358/13.316527959275781/0.3952937718193468/20.332373232783425,SersicSphere,21.0315,186.3471,8.8091,34.5833,153.7275,3.9249,20.7534,-20.9026,-2.3251
5694,image-005694.png,Raytrace,SIE/-5.739501739652438/11.321841854662257/20.508468972688345/0.43592821239669344/85.26964898911518;SIE/4.117833212811781/-22.9005520042341/19.91684720955645/0.8294015463677383/171.8599729748024,SersicSphere,14.3127,276.7043,44.9498,15.1909,75.0461,4.9595,74.0426,1.6709,-14.2148
5695,image-005695.png,Raytrace,SIE/-1.8524157028179342/-0.7855627731892767/6.55899397083416/0.2949518782645447/154.80686796889654;SIE/-36.232062369774845/50.499587377621545/72.80990572141745/0.127769393361728/174.14636745760723,SersicSphere,71.1191,356.6331,17.4880,4.1743,157.8838,2.4094,23.4206,70.9964,-4.1768
5696,image-005696.png,Raytrace,SIE/-16.95131199144909/-9.155469672943138/46.1834831797493/0.6199480131816042/134.81560350266835;SIE/40.413060801286676/13.066786463475792/73.15276051393009/0.7829954284404862/65.02357145300789,SersicSphere,17.6237,77.6649,33.0217,31.9205,92.5689,3.4161,42.3136,3.7649,17.2168
5697,image-005697.png,Raytrace,SIE/-11.85289536248545/-3.176962889997523/45.35785883451014/0.18523704943385244/61.308526659821;SIE/4.844378558142863/18.158824253242777/17.64005205433029/0.8141592713673792/111.23451953900202,SersicSphere,11.3860,159.9998,33.8111,26.4228,70.4867,4.7255,63.0712,-10.6993,3.8943
5698,image-005698.png,Raytrace,SIE/1.8385492627564066/0.2394047042266794/20.1516114070623/0.8301615436212697/5.35722785117663;SIE/0.7080698674011648/-2.374279881834746/3.713450582996301/0.32255686215192/60.29869518677439,SersicSphere,27.6624,233.4474,30.5632,18.1190,110.9231,3.7325,47.9523,-16.4746,-22.2215
5699,image-005699.png,Raytrace,SIE/28.70616641338284/-15.487513738369092/40.399974956405046/0.37360711202929864/161.54716866221844;SIE/9.852966066924786/-11.44996293993408/24.82122310420487/0.757764227170109/170.25403471689745,SersicSphere,17.8479,335.6589,46.6690,22.5618,40.2124,4.4336,78.8010,16.2613,-7.3563
5700,image-005700.png,Raytrace,SIE/12.515810091456794/31.798649346136983/28.975687013626427/0.3122226529863459/106.9913572997107;SIE/-56.43784639790965/-25.050297297538357/60.519817872528726/0.47996306545740963/62.79693912177908,SersicSphere,30.3971,22.0474,49.4269,20.4023,124.9873,2.6841,34.9880,28.1743,11.4103
5701,image-005701.png,Raytrace,SIE/50.76082437214785/-23.137361523433114/70.08083701080456/0.4965900462566797/156.95021579835173;SIE/-35.60698944812386/-3.0729828718760306/33.43960080627808/0.5979373426625015/60.44692587090132,SersicSphere,8.8371,358.2959,34.1162,25.8536,8.4761,3.0100,52.3734,8.8332,-0.2628
5702,image-005702.png,Raytrace,SIE/-11.595591734093265/-54.88636205739125/71.97368329602722/0.20407696019406807/153.86695961502508;SIE/5.037324750205915/-10.562009557665881/21.719984486330716/0.515168733564589/91.84387512741482,SersicSphere,19.0075,39.2800,49.1322,30.3474,113.7872,2.4289,43.9048,14.7130,12.0339
5703,image-005703.png,Raytrace,SIE/-50.76626455692294/-14.256818038892277/69.02319472509663/0.20946325470255092/118.5245826599768;SIE/-9.3852230446416/18.238896310583325/72.89586933188231/0.5933260224354744/30.37048750903482,SersicSphere,101.3550,126.2178,39.3322,11.7600,159.5044,2.4138,78.8055,-59.8863,81.7709
5704,image-005704.png,Raytrace,SIE/2.8141368125860033/-6.240570336262716/34.25659371560737/0.3113023516363621/30.528476456071452;SIE/22.332823789516382/-31.98035339451083/45.8245506562337/0.8721868063742388/101.18809236638883,SersicSphere,24.3696,249.9671,35.5922,19.5950,94.4256,3.2984,26.6167,-8.3481,-22.8952
5705,image-005705.png,Raytrace,SIE/-6.779028026963667/-8.131465990725186/8.901737560970773/0.11851646761140647/123.21056119546384;SIE/-6.63636762440099/6.783220070512744/34.29278767609719/0.8626793987255307/48.49967421259779,SersicSphere,7.8071,179.6414,12.3299,39.9300,132.1282,1.5694,42.6915,-7.8070,0.0489
5706,image-005706.png,Raytrace,SIE/33.90429154287241/-32.63414937959114/41.53970185360086/0.8289917319470815/4.540329281442759;SIE/-30.681089542975432/29.413628774895837/43.27418921113508/0.8959592286189099/156.17522788567913,SersicSphere,16.0335,88.2252,24.1802,27.5884,87.9615,3.9113,43.1116,0.4966,16.0259
5707,image-005707.png,Raytrace,SIE/34.69518294275137/31.88430334680493/40.86924494747755/0.8931133050648049/34.59502206663392;SIE/-0.11781626193719956/-1.4077505596884616/5.3070648939993/0.604652098663892/128.36860874307348,SersicSphere,30.8089,306.1235,30.5687,36.0816,100.0294,3.4691,28.1951,18.1627,-24.8858
5708,image-005708.png,Raytrace,SIE/12.472394980009602/18.344899166398896/23.804786642837374/0.73108599974636/133.03531138898563;SIE/16.682850049185983/28.459986567131384/35.39266094584202/0.3216142814145496/80.7588286198823,SersicSphere,19.8920,343.7369,39.0713,27.5996,90.5356,1.1161,23.9884,19.0960,-5.5707
5709,image-005709.png,Raytrace,SIE/-78.86802685456858/22.785465278582766/71.49239956585036/0.8426942870580093/70.64975708486035;SIE/21.595102875329882/-52.36785865642881/70.64210851303754/0.47033442512503054/166.44248222737113,SersicSphere,12.1379,114.2487,49.5299,14.4517,22.2487,4.0266,22.9119,-4.9850,11.0670
5710,image-005710.png,Raytrace,SIE/1.6535643783510927/4.28016980732767/4.663927506941746/0.8649448366420608/127.41974568737258;SIE/-28.291076567268686/29.381771965479377/42.27063831546773/0.48097633924808325/51.99900687371279,SersicSphere,46.6987,207.5446,34.3691,13.4022,90.6072,1.8316,70.3341,-41.4054,-21.5953
5711,image-005711.png,Raytrace,SIE/4.50866667089995/-9.691745209015385/18.18093862212182/0.7000210335743703/153.64330292698918;SIE/-0.9892418565362101/0.9777467415094515/42.699515250429236/0.36613818670900233/167.1768613490502,SersicSphere,32.7133,47.0480,39.6476,20.6308,155.1533,3.7091,65.4656,22.2903,23.9436
5712,image-005712.png,Raytrace,SIE/36.38801625854762/26.971866660642338/50.24724274496631/0.6775607732013393/106.90685576482889;SIE/-0.24189088278354626/-0.4970594423709046/45.8968736038862/0.5871886807054268/68.24856809373743,SersicSphere,82.6680,128.5268,36.7592,29.5845,157.7015,1.9803,49.3889,-51.4923,64.6726
5713,image-005713.png,Raytrace,SIE/-2.5752347194321175/1.5448691235308476/11.116478559115556/0.6885420550671357/137.92704583161864;SIE/-62.814407326556605/-1.236877279868186/52.42857215507709/0.2307225876704803/79.25420965046025,SersicSphere,49.8285,169.3978,15.4056,30.1376,90.6736,2.8764,31.0163,-48.9779,9.1679
5714,image-005714.png,Raytrace,SIE/-4.1116409978833515/-1.836491955985586/18.677615540695008/0.20770540502628965/150.04785499104497;SIE/0.5099046977974548/0.5950949083905375/6.191851974201853/0.6210789660851357/19.777922101551923,SersicSphere,11.7693,344.3545,5.1044,16.3728,112.6182,4.9134,61.0264,11.3332,-3.1740
5715,image-005715.png,Raytrace,SIE/1.1150148763922945/-2.3905729794859756/16.672871159498083/0.7724466542464286/97.2826533140045;SIE/-3.4189223768452504/-6.525903053632758/24.058922969926442/0.15267049200720806/113.17783989702707,SersicSphere,18.1577,339.8950,15.6974,8.5041,178.3667,4.0839,60.6675,17.0512,-6.2415
5716,image-005716.png,Raytrace,SIE/8.790624907737259/34.434329989200165/60.316866893769564/0.6374674581416505/21.270857747815512;SIE/49.4119883013797/-20.004824986289258/45.25694801711148/0.2061100718309727/143.3536102381334,SersicSphere,23.0316,134.8616,29.2654,12.1749,69.3042,1.2201,54.1117,-16.2464,16.3251
5717,image-005717.png,Raytrace,SIE/8.098243660997696/-29.553842230696272/47.17514041674138/0.20326046726571986/161.00450138472536;SIE/1.7185884958006754/-3.031415258430046/3.087116821997374/0.23139207486765603/95.67325478767609,SersicSphere,27.6628,50.6486,15.6296,2.2973,162.8470,1.6788,38.2452,17.5403,21.3909
5718,image-005718.png,Raytrace,SIE/-2.502210873035185/-5.715688656060435/42.57607816246558/0.14190741836913912/70.6217376078531;SIE/5.8600586330405875/-50.26270646530405/66.71258206126863/0.42697552224790947/130.2617105602102,SersicSphere,40.7021,328.7331,7.2909,11.8877,120.0813,1.5618,66.5380,34.7905,-21.1254
5719,image-005719.png,Raytrace,SIE/24.82868286762515/7.3597354123552154/32.64024827800371/0.7268038634400295/39.21187421916195;SIE/-2.451513211062622/-14.98258414345011/27.08852820974011/0.7806679338776958/80.5784960150755,SersicSphere,32.5726,108.1202,38.7618,34.8485,34.2640,3.2367,67.0478,-10.1305,30.9572
5720,image-005720.png,Raytrace,SIE/19.532600696337326/-14.226087921741717/39.32185652767181/0.12661057226580708/101.47989828631121;SIE/0.1580230349842172/0.054901866093038744/9.263949991608385/0.2438140600902827/105.12106322188562,SersicSphere,42.6456,133.2668,47.1827,24.8264,118.0499,2.4929,61.0797,-29.2291,31.0533
5721,image-005721.png,Raytrace,SIE/1.7360336871776896/0.8396147919986772/3.436055999718553/0.8438365973792682/133.6514697978393;SIE/10.696686170963654/1.3116184044488728/17.52976464049405/0.11533153794607154/159.46108562153591,SersicSphere,16.0898,28.8119,45.3682,36.7522,64.0902,3.0287,39.0998,14.0980,7.7542
5722,image-005722.png,Raytrace,SIE/-0.4185777865972395/2.182025269710183/9.364409845264053/0.5596615446318122/71.87448928313353;SIE/0.07478554510177277/0.25218212566061804/5.288213814212696/0.8506722668166737/52.25998935161616,SersicSphere,11.0198,6.1489,15.2801,28.7264,103.4011,1.5235,57.5576,10.9564,1.1804
5723,image-005723.png,Raytrace,SIE/7.794814476823542/10.576558713551194/40.815147876106685/0.7422121437071144/87.5769141946179;SIE/6.37202713295789/6.957728228077493/72.21921566986178/0.49449965061237977/165.42301977209692,SersicSphere,101.7165,199.3469,36.7195,1.2828,77.4407,3.6405,31.2361,-95.9726,-33.6974
5724,image-005724.png,Raytrace,SIE/5.72258012060026/-0.5297057234996119/30.04420113401372/0.2981220159594032/96.04059173719125;SIE/-8.849229870379043/-4.820514591135464/16.419992072753057/0.5498709804701888/7.461499969971442,SersicSphere,38.7004,257.6674,22.2216,21.4093,7.0207,4.8254,59.3200,-8.2659,-37.8073
5725,image-005725.png,Raytrace,SIE/-0.7974062168557331/0.2757587050724388/5.6221544714996945/0.6332556849148802/153.11762663359676;SIE/7.352440724671905/2.0907399564881617/21.8659867675796/0.822842051861708/137.47486967453278,SersicSphere,24.8547,275.7075,42.4674,34.6199,24.1039,3.5957,79.5166,2.4718,-24.7315
5726,image-005726.png,Raytrace,SIE/-18.652896043181222/25.103490093101033/34.75150397402645/0.2995864529167691/121.58673061978287;SIE/-2.300305979527298/29.665749044069347/30.93092002983316/0.2682951265881883/169.3324278566432,SersicSphere,52.3625,136.4939,8.8638,11.5193,38.9647,3.8753,33.8701,-37.9786,36.0480
5727,image-005727.png,Raytrace,SIE/10.878551306009337/-5.883252192827386/26.464160496499467/0.8703432523352087/114.69044842426905;SIE/0.9857911894137821/23.100132283916103/33.10246139591567/0.7777073684027138/68.332200812226,SersicSphere,1.8336,338.6821,45.4798,10.0906,178.5962,1.7057,64.2623,1.7082,-0.6666
5728,image-005728.png,Raytrace,SIE/-10.845713915127083/27.734045868961555/33.985617708464865/0.16792796499674917/113.75445843069936;SIE/-5.678010494202381/-1.6082447135017108/6.320633175462205/0.2105759530896541/78.91807088146382,SersicSphere,22.2582,159.7488,20.3575,18.0676,29.4539,2.6653,33.4641,-20.8823,7.7044
5729,image-005729.png,Raytrace,SIE/-0.12305611022650229/2.783751387083865/16.42052858519066/0.6746856573847013/86.21065435790663;SIE/13.517086749764923/54.79751254530184/72.0495616409604/0.12544106046129988/108.50559090766535,SersicSphere,43.4886,175.7723,47.2737,18.6648,73.2163,4.9168,73.7264,-43.3703,3.2060
5730,image-005730.png,Raytrace,SIE/0.020551232103169646/2.9563919582141462/16.524722227291544/0.6427698260623808/98.97711695390552;SIE/2.4331475273131886/3.140088790267183/12.764541845193396/0.8105128819661052/176.17891301911607,SersicSphere,3.4863,51.2590,15.3851,12.0419,108.0587,4.4289,77.2506,2.1817,2.7193
5731,image-005731.png,Raytrace,SIE/-11.4889785584114/2.5346503069753945/11.90394261651802/0.3946270982614477/43.4532591235918;SIE/-1.7544083968797746/-0.7552967048028453/9.871060840451047/0.8073237097264562/143.18191424273013,SersicSphere,2.5906,268.0172,33.5971,7.3159,15.0830,3.3558,58.4731,-0.0896,-2.5890
5732,image-005732.png,Raytrace,SIE/-28.236061555204625/20.886587891835475/36.03034760723604/0.3889285439342598/69.68522918271131;SIE/-16.345825217233784/-38.10706905769275/43.91041750374878/0.5233864044693769/43.41983944245994,SersicSphere,32.8720,346.1501,27.1214,8.0824,94.6177,1.4900,35.1392,31.9163,-7.8689
5733,image-005733.png,Raytrace,SIE/15.036999825440882/3.6719914203245807/27.22062613786504/0.342698583477664/177.06348773797774;SIE/53.111354106321436/-7.377951283208564/52.08208049886488/0.5265442939855185/109.7951319049004,SersicSphere,2.7124,155.9477,27.8437,12.9175,149.7458,4.7368,47.6799,-2.4768,1.1055
5734,image-005734.png,Raytrace,SIE/0.5828376917585264/-6.30007575494577/35.958292592241826/0.5633510063123475/169.57620651469108;SIE/-40.711772918919536/9.939792811841425/54.72853949716464/0.46559677989279924/109.53492930456363,SersicSphere,95.9478,331.6238,32.1576,18.2258,25.0058,4.2713,68.4387,84.4193,-45.5999
5735,image-005735.png,Raytrace,SIE/-10.077547488706056/-3.433207069922855/24.10507171451259/0.8018710863056552/174.35558442359618;SIE/-63.99516810367757/10.6620467963716/66.77863378896899/0.5490586680048604/175.5353161892485,SersicSphere,49.5000,297.3272,24.4358,6.5981,89.4278,3.7392,58.8082,22.7240,-43.9757
5736,image-005736.png,Raytrace,SIE/-11.696818797655482/-5.349694759415533/17.85018652135188/0.43443961241084994/123.45137953900392;SIE/-2.226212272128421/0.9466058190459744/3.744524164335134/0.7437716464183473/52.41901190626564,SersicSphere,8.1561,28.3286,10.3043,12.4264,91.9664,2.1609,50.3061,7.1793,3.8703
5737,image-005737.png,Raytrace,SIE/1.0085633254512691/-4.825857204056469/19.974638657879158/0.22405855990907259/139.34674110059;SIE/8.540288834855584/-22.265636754739173/67.4375432145695/0.4626978849750354/83.84021356671215,SersicSphere,49.7562,309.8851,38.7758,8.8879,105.1465,3.6902,52.0454,31.9062,-38.1795
5738,image-005738.png,Raytrace,SIE/-0.2676519323494702/-20.292837253847726/56.956949094763665/0.4404586063851651/125.66310665524894;SIE/-47.6278616879834/-31.084808024501395/59.91783419882516/0.1867461711429228/172.48198756661498,SersicSphere,63.0624,29.2690,20.9966,36.9682,6.5020,2.2766,68.4443,55.0115,30.8319
5739,image-005739.png,Raytrace,SIE/-27.27769164514044/-35.6110526393613/60.12788389638892/0.15759791277143975/89.59978860546866;SIE/-0.5150215762205009/3.0689800106189318/50.11895243060757/0.5969153101216129/73.1656809465585,SersicSphere,5.8469,180.3055,43.0676,30.7489,165.3170,4.2470,40.4118,-5.8468,-0.0312
5740,image-005740.png,Raytrace,SIE/-44.35700703593006/-29.511724618557754/57.834445655696726/0.8670629129669958/143.78788736232778;SIE/2.386125285659523/9.155591329753344/34.33947082698445/0.249826329988173/5.084065523325538,SersicSphere,37.6577,55.2504,37.9522,23.1969,76.4500,4.1879,53.8723,21.4645,30.9415
5741,image-005741.png,Raytrace,SIE/2.59511527753731/6.252720784619002/47.09960428844562/0.691650312612407/173.142029243573;SIE/-6.946253400965847/7.4499544523603225/60.47275041836083/0.38264926373224095/40.22449471350717,SersicSphere,79.0260,130.5135,5.8504,36.3629,82.3799,2.6765,50.4360,-51.3374,60.0798
5742,image-005742.png,Raytrace,SIE/4.035941091903252/-42.00473448569486/42.512954982789154/0.41980967370567723/112.92033411742078;SIE/4.2625839795684985/-6.504936478675886/18.5858526746889/0.4826632329831714/82.08566710728184,SersicSphere,20.7588,117.4052,26.7409,29.2922,47.3029,1.7594,61.1442,-9.5549,18.4291
5743,image-005743.png,Raytrace,SIE/4.7091832764984165/3.3941722807427372/51.052256544101894/0.7050122500209618/44.832446986537605;SIE/7.620759757801295/0.2550353080759292/19.89087519529046/0.8060866003413113/36.0365041796176,SersicSphere,58.5177,313.0134,13.1359,23.6523,22.6866,2.7827,30.1406,39.9190,-42.7877
5744,image-005744.png,Raytrace,SIE/-22.056020357969683/-3.758286168337512/67.5143533165721/0.32527151245811387/39.893169503336786;SIE/-14.319997449974103/20.566933962782176/27.302881914807166/0.28643111710893676/123.0696727189999,SersicSphere,85.0408,261.1038,34.1100,28.3170,162.0555,1.7740,40.6929,-13.1511,-84.0178
5745,image-005745.png,Raytrace,SIE/-7.613977915914287/12.879669461155435/69.54129575210976/0.4044968457906051/98.87582700742195;SIE/-2.248850743488077/12.479393680909178/29.827083663423025/0.41036051859839995/115.8724495355248,SersicSphere,63.9779,229.1558,45.2068,9.6026,105.8853,4.5162,54.4835,-41.8419,-48.3987
5746,image-005746.png,Raytrace,SIE/-15.856714401239934/30.03600006342627/47.258562286089024/0.8600675111873265/79.1264053560312;SIE/-0.9756983071894821/-8.94960749973153/20.372662655877445/0.36533866567861584/34.62131832757167,SersicSphere,19.7146,73.4303,36.6176,35.0400,71.9361,1.1697,20.8535,5.6222,18.8959
5747,image-005747.png,Raytrace,SIE/7.91306589587581/25.48301334464006/45.54036877372952/0.23695971987368286/42.84453574987073;SIE/0.2585067764971935/4.32992893803272/16.55683030398081/0.3852997322585674/154.05431848871484,SersicSphere,36.1549,266.3019,43.3387,31.8565,70.2107,1.2784,73.6436,-2.3320,-36.0796
5748,image-005748.png,Raytrace,SIE/-22.082408022432404/-36.38120528598208/47.15300898918708/0.6305097960422448/165.7182712664847;SIE/-10.277106541275982/3.844440776362973/56.192184528373474/0.1945270478855921/7.60697270179302,SersicSphere,38.4222,243.1552,34.8598,29.3437,69.8672,4.8898,43.8839,-17.3505,-34.2815
5749,image-005749.png,Raytrace,SIE/11.362932113793262/-35.79492640197728/41.41730470340175/0.7304123073678768/162.84097467582114;SIE/4.425735252888665/-7.781045869640154/71.60780934524595/0.748880700157131/7.825021857707288,SersicSphere,7.6538,262.1863,10.0715,4.7750,72.1056,1.0242,73.4528,-1.0406,-7.5828
5750,image-005750.png,Raytrace,SIE/-0.7887903962626315/9.9353720962074/11.591576696744733/0.7007685007361334/97.03675107012972;SIE/20.215679310291655/3.1924706504363773/33.36807774502042/0.38355285949182816/143.35457756420928,SersicSphere,23.0550,301.4857,47.3180,39.3428,178.4798,3.9274,36.4067,12.0413,-19.6606
5751,image-005751.png,Raytrace,SIE/13.793127401548999/-6.771862412406394/37.98685823393903/0.2079189523531981/174.65317907279174;SIE/-31.791517029766748/-16.73220637421214/48.88073215068823/0.328151496352144/107.68283464101945,SersicSphere,11.7871,333.6949,29.8550,27.4521,138.3767,4.0028,77.6381,10.5665,-5.2235
5752,image-005752.png,Raytrace,SIE/-0.3553131774363939/-33.036952734599176/69.25140822566797/0.23053786653846783/177.2862231544967;SIE/3.856474739235244/-4.2016685706425445/62.164076280432866/0.13495074999240383/11.037909570186692,SersicSphere,119.8882,194.3730,17.2572,18.5881,46.8163,2.5692,43.0518,-116.1357,-29.7604
5753,image-005753.png,Raytrace,SIE/-0.9368535099632679/6.615198567526123/9.734977614063693/0.8918506392666836/83.04901384927446;SIE/9.630289706347956/7.092614978454349/31.304698720068025/0.118114357729303/176.899671012298,SersicSphere,26.6931,267.3475,39.7468,1.9055,94.5047,4.0072,57.2357,-1.2353,-26.6645
5754,image-005754.png,Raytrace,SIE/8.130477405716732/19.31701140250638/24.317741647045548/0.7321998492178964/153.6197868138261;SIE/-8.525473588114076/21.36421227589951/41.78276170383049/0.32541205450112276/83.55971414887547,SersicSphere,57.7785,89.6499,21.4652,13.3103,169.7185,4.5832,63.0314,0.3531,57.7774
